num_visits_customer,total_net_sales,is_cc_user,avg_net_sales_per_visit,pct_spent_sweaters,pct_spent_knit_tops,pct_spent_knit_dresses,pct_spent_blouses,pct_spent_jackets,pct_spent_career_pants,pct_spent_casual_pants,pct_spent_shirts,pct_spent_dresses,pct_spent_suits,pct_spent_outwear,pct_spent_jewelry,pct_spent_fashion,pct_spent_legwear,pct_spent_collectibles,ammount_spend_store_1,ammount_spend_store_2,ammount_spend_store_3,ammount_spend_store_4,ammount_spend_past_3months,ammount_spend_past_month,ammount_spend_past_6months,ammount_spend_last_year_same_period,gross margin percentage,num_mkt_promotions,num_days_customer,num_days_between_purchases,markdown,num_diff_product_classes,num_cupons_used,num_individual_items_purchased,num_stores_shopped,has_valid_phone,is_web_shopper,promotions_num_mailed,promotions_num_responded,promotions_pct_responded,product_uniformity,num_days_between_purchases_lifetime,pct_returns_products
6,642.11,False,107.01,0.06,0.0,0.0,0.2,0.08,0.04,0.0,0.03,0.27,0.28,0.0,0.0,0.0,0.0,0.0,0.0,587.63,54.48,0.0,199.44,0.0,329.42,0.0,0.45,16,627,104.5,0.3,10,1,17,2,True,False,9,4,44.44,21.62,34.83,0.0
1,118.0,False,118.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.67,3,249,249.0,0.0,1,0,1,1,True,False,1,0,0.0,200.0,124.5,0.0
1,159.3,True,159.3,0.0,0.0,0.1,0.0,0.55,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,159.3,0.0,0.0,0.0,0.0,0.0,0.66,12,272,272.0,0.1,3,1,3,1,True,False,4,0,0.0,123.23,272.0,0.0
1,266.0,False,266.0,0.19,0.0,0.0,0.18,0.4,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,0.69,6,264,264.0,0.06,4,0,5,1,True,False,2,0,0.0,33.25,264.0,0.0
1,78.99,False,78.99,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.99,0.0,0.0,0.0,0.0,78.99,0.58,6,647,647.0,0.0,2,0,2,1,True,False,2,0,0.0,53.53,161.75,0.0
1,148.0,False,148.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,148.0,0.0,0.0,0.0,148.0,0.0,0.72,2,118,118.0,0.0,2,0,2,1,True,False,0,0,0.0,155.7,39.33,0.0
1,393.95,True,393.95,0.24,0.0,0.0,0.1,0.2,0.24,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.95,58.0,0.0,0.0,0.0,0.0,0.0,0.58,9,280,280.0,0.1,5,0,9,2,True,False,3,0,0.0,21.44,93.33,0.0
3,225.13,True,75.04,0.16,0.16,0.0,0.0,0.15,0.0,0.19,0.0,0.13,0.0,0.0,0.07,0.0,0.0,0.0,0.0,70.98,154.15,0.0,0.0,0.0,0.0,0.0,0.34,14,362,120.66,0.36,7,0,10,4,True,False,5,0,0.0,13.92,72.4,0.12
3,85.98,False,28.66,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.98,0.0,56.98,0.0,56.98,0.0,0.46,9,491,163.66,0.34,3,0,4,1,True,False,8,0,0.0,19.73,70.14,0.66
1,354.0,False,354.0,0.0,0.0,0.0,0.0,0.58,0.16,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,88.0,0.0,0.0,0.0,354.0,0.0,0.7,7,699,699.0,0.0,3,0,4,2,True,False,1,0,0.0,43.15,139.8,0.0
3,130.99,False,43.66,0.0,0.09,0.05,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.03,0.0,0.01,0.0,0.0,0.0,130.99,0.0,0.0,0.0,130.99,0.0,0.6,10,179,59.66,0.0,8,0,12,1,True,False,1,0,0.0,10.46,59.66,0.95
3,67.47,True,22.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.46,0.0,0.0,0.0,0.0,67.47,0.0,53.97,0.0,53.97,0.0,0.24,9,700,233.33,0.31,5,0,8,3,True,False,3,1,33.33,22.82,53.84,0.72
1,104.96,False,104.96,0.71,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.96,0.0,0.0,0.0,104.96,0.0,0.38,5,166,166.0,0.04,3,0,5,1,True,False,1,0,0.0,59.18,166.0,0.0
5,283.77,False,56.75,0.17,0.0,0.34,0.1,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.04,0.16,0.0,0.0,0.0,226.97,56.8,0.0,283.77,78.0,283.77,0.0,0.58,1,71,14.2,0.23,6,0,11,5,True,True,0,0,0.0,21.61,7.1,0.0
3,837.89,False,279.29,0.0,0.0,0.12,0.03,0.21,0.21,0.0,0.07,0.0,0.31,0.0,0.0,0.02,0.0,0.25,0.0,0.0,540.98,296.91,0.0,0.0,296.91,0.0,0.64,22,426,142.0,0.11,8,0,15,3,True,False,7,2,28.57,27.75,47.33,0.0
2,142.0,False,71.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.6,13,340,170.0,0.16,1,0,6,1,False,False,9,0,0.0,55.27,170.0,0.34
4,442.61,False,110.65,0.07,0.04,0.0,0.11,0.0,0.12,0.38,0.11,0.0,0.0,0.0,0.09,0.009421,0.03,0.0,0.0,0.0,186.78,255.83,235.85,0.0,373.84,0.0,0.45,8,514,128.5,0.18,12,0,24,2,True,False,2,0,0.0,20.93,73.42,0.0
3,142.71,False,47.57,0.15,0.0,0.09,0.15,0.0,0.24,0.0,0.21,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,112.72,29.99,29.99,29.99,29.99,63.74,0.48,17,697,232.33,0.23,7,0,7,2,True,False,7,1,14.29,18.06,116.16,0.0
5,134.47,False,26.89,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.2,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.49,44.98,0.0,9.5,0.0,89.49,0.0,0.56,3,607,121.4,0.13,4,0,6,2,True,False,0,0,0.0,26.29,50.58,0.29
3,142.82,True,47.6,0.0,0.03,0.44,0.0,0.2,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.82,0.0,0.0,0.0,0.0,0.0,0.33,15,593,197.66,0.22,4,1,5,1,True,False,6,0,0.0,25.19,118.6,0.29
10,752.94,True,75.29,0.17,1.2e-05,0.07,0.08,0.05,0.05,0.13,0.02,0.05,0.0,0.0,0.1,0.08,0.02,0.0,0.0,58.99,693.95,0.0,86.47,0.0,180.48,0.0,0.39,21,559,55.9,0.28,18,0,51,2,True,False,9,1,11.11,9.06,20.7,0.14
4,218.9,False,54.72,0.45,0.49,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.9,0.0,178.9,87.0,218.9,0.0,0.52,11,446,111.5,0.36,4,0,15,1,False,False,8,1,12.5,45.05,49.55,0.0
6,118.96,False,19.82,0.04,0.0,0.22,0.03,0.0,0.11,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.99,39.99,64.98,0.0,0.0,79.99,104.97,0.5,4,698,116.33,0.11,7,0,9,5,True,False,1,0,0.0,18.92,33.23,1.57
6,280.72,True,46.78,0.25,0.0,0.0,0.0,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.14,0.0,58.5,222.22,0.0,0.0,0.0,222.22,0.0,0.59,13,286,47.66,0.19,6,1,10,2,True,False,3,0,0.0,21.03,28.6,0.3
3,64.97,False,21.65,0.63,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.99,39.98,39.98,23.99,64.97,0.0,0.36,0,167,55.66,0.19,3,0,3,3,True,False,0,0,0.0,53.41,41.75,0.0
14,843.49,False,60.24,0.34,0.05,0.0,0.06,0.0,0.03,0.26,0.07,0.0,0.0,0.0,0.0,0.007072,0.004657,0.0,0.0,544.81,298.68,0.0,86.99,0.0,358.3,117.98,0.51,15,699,49.92,0.25,11,2,41,3,True,False,9,5,55.56,20.17,25.88,0.17
7,1350.14,True,192.87,0.04,0.02,0.01,0.12,0.28,0.07,0.07,0.07,0.08,0.06,0.09,0.0,0.03,0.0,0.24,0.0,127.86,1222.28,0.0,142.85,0.0,1011.29,0.0,0.6,15,662,94.57,0.22,16,2,31,3,True,False,7,4,57.14,19.81,38.94,0.0
2,163.96,False,81.98,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.96,0.0,0.0,0.0,84.97,0.0,0.58,21,543,271.5,0.1,3,0,6,1,True,False,8,0,0.0,52.15,135.75,0.0
10,163.17,True,16.31,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.00852,0.0,0.0,0.0,0.0,145.18,17.99,0.0,25.18,0.0,65.17,0.0,0.4,10,231,23.1,0.33,8,0,12,4,True,False,2,0,0.0,15.97,7.7,1.15
4,348.99,False,87.24,0.16,0.0,0.14,0.0,0.0,0.55,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,107.99,0.0,10.0,10.0,49.0,0.0,0.65,4,362,90.5,0.02,4,0,8,2,True,False,1,1,100.0,37.06,51.71,0.0
1,129.99,True,129.99,0.15,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,117.99,12.0,0.0,0.0,0.0,0.0,0.0,0.57,11,649,649.0,0.23,3,0,4,2,True,False,8,0,0.0,60.05,162.25,0.0
8,255.68,False,31.96,0.18,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,255.68,0.0,73.99,0.0,212.7,0.0,0.42,7,266,33.25,0.26,7,1,11,4,True,False,0,0,0.0,21.15,29.55,0.14
5,572.41,True,114.48,0.4,0.02,0.0,0.13,0.0,0.0,0.26,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.97,178.44,0.0,94.46,0.0,572.41,0.0,0.6,17,650,130.0,0.05,6,0,20,3,True,False,7,2,28.57,28.28,36.11,0.0
15,582.58,False,38.83,0.16,0.0,0.0,0.07,0.0,0.21,0.0,0.04,0.1,0.0,0.0,0.0,0.06,0.09,0.22,0.0,230.18,352.4,0.0,126.98,0.0,201.16,0.0,0.43,12,342,22.8,0.27,13,0,31,3,True,False,4,0,0.0,15.53,15.54,0.29
2,190.99,False,95.49,0.43,0.0,0.0,0.0,0.0,0.0,0.12,0.25,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.99,24.0,0.0,166.99,0.0,190.99,0.0,0.64,6,451,225.5,0.11,4,0,5,2,True,False,6,1,16.67,30.33,112.75,0.0
1,173.0,False,173.0,0.0,0.0,0.0,0.0,0.57,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.91,0.0,0.0,173.0,0.0,0.0,0.0,0.0,0.0,0.68,6,210,210.0,0.01,3,0,4,1,False,False,2,0,0.0,128.54,52.5,0.0
3,1309.31,True,436.43,0.14,0.005339,0.04,0.1,0.21,0.11,0.02,0.15,0.19,0.0,0.0,0.0,0.005728,0.0,0.0,0.0,99.09,1210.22,0.0,653.77,0.0,1309.31,0.0,0.45,5,155,51.66,0.27,13,4,46,2,True,False,1,0,0.0,15.38,11.92,0.0
12,1475.68,True,122.97,0.09,0.01,0.04,0.12,0.4,0.06,0.0,0.11,0.05,0.0,0.03,0.0,0.0,0.0,0.0,0.0,714.98,760.7,0.0,511.96,0.0,895.42,281.29,0.53,19,555,46.25,0.22,14,4,37,6,True,False,10,5,50.0,21.62,23.12,0.03
9,483.68,True,53.74,0.27,0.0,0.0,0.0,0.25,0.13,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.009402,0.0,0.0,457.69,25.99,0.0,40.8,0.0,278.25,0.0,0.46,19,653,72.55,0.18,8,0,17,2,True,False,8,3,37.5,16.78,27.2,0.31
14,2448.95,True,174.92,0.07,0.06,0.01,0.03,0.4,0.11,0.03,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2448.95,0.0,483.0,483.0,949.0,199.0,0.66,20,686,49.0,0.05,13,0,51,2,True,False,8,2,25.0,23.0,29.82,0.05
3,168.5,False,56.16,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,161.97,6.53,0.0,0.0,0.0,0.0,0.0,0.53,8,509,169.66,0.27,3,1,9,3,True,False,8,1,12.5,22.14,50.9,1.04
3,104.95,False,34.98,0.44,0.07,0.0,0.19,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.97,7.99,19.99,7.99,0.0,7.99,0.0,0.44,3,663,221.0,0.07,4,0,5,3,True,False,1,0,0.0,32.41,110.5,0.0
1,121.0,False,121.0,0.0,0.0,0.0,0.8,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,121.0,0.0,0.71,8,146,146.0,0.0,2,0,4,1,True,False,2,0,0.0,68.19,36.5,0.0
3,187.98,True,62.66,0.0,0.0,0.0,0.29,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.14,0.23,0.0,0.0,0.0,109.98,78.0,0.0,0.0,0.0,63.99,0.0,0.48,13,633,211.0,0.18,4,0,6,2,False,False,4,0,0.0,22.57,31.65,0.07
2,79.2,True,39.6,0.0,0.0,0.0,0.23,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,52.2,0.0,0.0,0.0,0.0,0.0,0.56,9,189,94.5,0.22,4,0,5,2,True,False,2,0,0.0,7.04,47.25,1.79
3,973.89,True,324.63,0.0,0.0,0.0,0.02,0.37,0.06,0.0,0.12,0.09,0.25,0.0,0.03,0.02,0.0,0.0,0.0,0.0,480.0,493.89,480.0,480.0,679.95,0.0,0.54,4,264,88.0,0.12,12,1,21,2,True,False,0,0,0.0,23.56,26.4,0.0
4,235.5,False,58.87,0.41,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.25,0.0,0.0,235.5,0.0,0.0,0.0,10.0,0.0,0.66,13,506,126.5,0.04,5,0,6,2,True,False,9,2,22.22,51.08,36.14,0.0
1,119.99,False,119.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.99,0.0,0.0,0.0,119.99,0.0,0.55,7,143,143.0,0.0,1,0,1,1,True,False,1,0,0.0,100.0,143.0,0.0
1,77.25,False,77.25,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,77.25,0.0,0.0,0.0,0.0,0.0,0.65,22,515,515.0,0.25,2,0,3,1,True,False,9,1,11.11,90.76,128.75,0.0
4,136.96,False,34.24,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.97,19.99,0.0,116.97,0.0,116.97,0.0,0.43,4,606,151.5,0.34,3,0,7,3,True,False,4,0,0.0,41.22,50.5,0.21
7,292.97,False,41.85,0.33,0.0,0.21,0.0,0.15,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.99,76.98,0.0,169.98,132.0,257.98,0.0,0.57,6,495,70.71,0.18,6,0,9,2,False,False,0,0,0.0,19.17,33.0,0.25
20,1598.36,True,79.91,0.14,0.007367,0.0,0.09,0.23,0.05,0.08,0.06,0.08,0.0,0.0,0.006969,0.0,0.0,0.12,0.0,1493.18,105.18,0.0,186.99,172.0,512.9,261.0,0.59,13,640,32.0,0.15,17,2,53,3,True,False,6,4,66.67,12.52,18.28,0.27
3,352.42,True,117.47,0.12,0.0,0.0,0.02,0.32,0.09,0.0,0.07,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.42,0.0,137.45,0.0,137.45,0.0,0.45,13,684,228.0,0.28,8,1,8,2,True,False,6,1,16.67,25.63,62.18,0.0
7,571.46,True,81.63,0.0,0.0,0.05,0.15,0.0,0.11,0.28,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.98,44.0,25.48,159.98,25.0,439.46,0.0,0.63,7,646,92.28,0.08,6,0,13,4,True,False,4,1,25.0,27.21,32.3,0.0
6,535.43,False,89.23,0.09,0.0,0.0,0.21,0.19,0.1,0.0,0.06,0.05,0.19,0.0,0.0,0.06,0.0,0.0,0.0,102.99,432.44,0.0,13.99,0.0,305.44,0.0,0.38,16,677,112.83,0.36,8,3,16,2,True,False,5,3,60.0,15.51,20.51,0.0
1,83.98,False,83.98,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.98,0.0,0.0,0.0,0.0,0.0,0.37,1,242,242.0,0.4,2,0,2,1,False,False,0,0,0.0,51.02,242.0,0.0
4,1139.38,True,284.84,0.2,0.0,0.0,0.11,0.18,0.24,0.0,0.05,0.0,0.0,0.0,0.04,0.05,0.0,0.09,0.0,0.0,1139.38,0.0,344.88,55.0,344.88,0.0,0.62,14,236,59.0,0.15,11,1,38,1,True,False,4,1,25.0,16.31,29.5,0.11
1,314.0,True,314.0,0.0,0.11,0.07,0.32,0.2,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,314.0,0.0,314.0,0.0,314.0,0.0,0.17,1,61,61.0,0.47,7,1,22,1,True,False,0,0,0.0,22.36,61.0,0.0
23,1780.31,False,77.4,0.1,0.01,0.05,0.12,0.02,0.08,0.04,0.14,0.16,0.0,0.04,0.03,0.01,0.007507,0.0,0.0,1460.62,294.53,25.16,255.24,25.16,717.14,35.97,0.39,13,641,27.86,0.19,24,0,75,6,True,False,9,5,55.56,9.25,12.56,0.12
1,104.4,True,104.4,0.0,0.0,0.0,0.33,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.5,0.0,88.2,16.2,0.0,0.0,0.0,0.0,0.0,0.63,4,217,217.0,0.1,3,1,3,2,True,False,1,0,0.0,65.45,108.5,0.0
4,507.5,False,126.87,0.0,0.05,0.0,0.18,0.39,0.11,0.0,0.11,0.0,0.0,0.0,0.03,0.1,0.0,0.31,0.0,0.0,507.5,0.0,37.5,0.0,277.5,0.0,0.67,5,195,48.75,0.1,7,0,13,1,True,False,1,0,0.0,32.45,19.5,0.0
1,98.99,False,98.99,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,79.99,19.0,0.0,0.0,0.0,0.0,98.99,0.56,7,320,320.0,0.0,2,0,2,2,False,False,2,0,0.0,68.98,160.0,0.0
1,97.94,False,97.94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.94,0.0,97.94,0.0,97.94,0.0,0.37,1,74,74.0,0.3,2,0,6,1,True,False,0,0,0.0,100.0,74.0,0.0
9,470.05,False,52.22,0.4,0.04,0.01,0.0,0.0,0.0,0.01,0.05,0.21,0.0,0.0,0.0,0.01,0.02,0.0,0.0,78.0,392.05,0.0,19.58,0.0,123.56,0.0,0.39,14,495,55.0,0.34,12,0,26,3,True,False,8,3,37.5,21.32,33.0,0.27
4,222.83,True,55.7,0.29,0.05,0.0,0.22,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.83,14.0,0.0,0.0,0.0,0.0,148.85,0.55,19,663,165.75,0.3,5,1,9,2,True,False,9,3,33.33,20.47,66.3,0.2
5,738.68,False,147.73,0.01,0.03,0.06,0.12,0.15,0.35,0.01,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,409.4,329.28,523.7,0.0,523.7,0.0,0.51,16,420,84.0,0.16,8,0,25,4,True,False,7,2,28.57,22.28,46.66,0.2
2,189.98,False,94.99,0.39,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.98,0.0,37.98,0.0,37.98,0.0,0.61,9,383,191.5,0.09,2,0,6,2,True,False,2,0,0.0,52.0,95.75,0.0
3,390.73,True,130.24,0.21,0.0,0.0,0.03,0.16,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,390.73,0.0,0.0,0.0,0.0,0.0,0.5,10,665,221.66,0.3,6,1,17,2,True,False,6,0,0.0,12.47,55.41,0.6
4,153.99,False,38.49,0.0,0.04,0.02,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,153.99,0.0,0.0,0.0,97.5,0.0,0.54,13,509,127.25,0.22,5,0,11,1,True,False,8,2,25.0,24.0,50.9,0.41
2,316.0,False,158.0,0.0,0.0,0.0,0.0,0.62,0.18,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,0.0,0.0,0.0,0.0,99.0,0.69,14,334,167.0,0.0,3,0,4,1,False,False,4,0,0.0,46.23,167.0,0.0
1,81.24,False,81.24,0.56,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.24,0.0,0.0,0.0,0.0,0.0,0.38,13,409,409.0,0.36,2,0,3,1,True,False,5,0,0.0,50.96,204.5,0.0
1,155.94,False,155.94,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.03,0.0,0.0,23.98,131.96,0.0,155.94,0.0,155.94,0.0,0.23,1,657,657.0,0.39,3,0,7,2,False,False,2,0,0.0,55.33,219.0,0.0
1,229.25,False,229.25,0.0,0.1,0.0,0.0,0.0,0.15,0.0,0.0,0.21,0.42,0.0,0.1,0.0,0.0,0.0,0.0,0.0,229.25,0.0,229.25,0.0,229.25,0.0,0.49,4,619,619.0,0.29,6,0,7,1,True,False,2,0,0.0,27.29,206.33,0.0
2,138.46,False,69.23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.46,0.0,0.0,0.0,0.0,0.0,0.26,14,295,147.5,0.39,1,0,6,1,True,False,4,0,0.0,100.0,73.75,0.0
4,326.9,False,81.72,0.33,0.08,0.06,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.97,241.93,145.98,145.98,241.93,0.0,0.37,3,672,168.0,0.24,6,0,19,2,False,False,0,0,0.0,17.83,18.66,0.25
3,632.92,True,210.97,0.03,0.0,0.28,0.06,0.12,0.07,0.0,0.11,0.0,0.2,0.0,0.0,0.0,0.08,0.0,0.0,160.0,392.47,80.45,80.45,0.0,255.45,0.0,0.57,13,684,228.0,0.18,9,1,21,4,True,False,7,1,14.29,17.07,34.2,0.0
1,90.97,False,90.97,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.97,0.0,90.97,0.0,90.97,0.0,0.38,1,67,67.0,0.3,2,0,3,1,True,False,0,0,0.0,64.5,67.0,0.0
9,139.76,False,15.52,0.15,0.04,0.06,0.0,0.13,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.01,0.03,0.0,0.0,0.0,139.76,0.0,85.06,4.0,91.05,0.0,0.39,4,344,38.22,0.24,9,0,12,1,True,False,0,0,0.0,9.21,34.4,0.52
8,575.23,True,71.9,0.31,0.01,0.0,0.03,0.04,0.17,0.06,0.0,0.0,0.0,0.0,0.0,0.12,0.02,0.0,0.0,0.0,575.23,0.0,104.34,0.0,180.72,92.97,0.37,24,676,84.5,0.29,12,1,30,3,True,False,9,2,22.22,15.41,24.14,0.24
1,83.27,False,83.27,0.0,0.0,0.0,0.29,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,83.27,0.0,83.27,0.0,83.27,0.0,0.59,4,596,596.0,0.15,4,0,4,1,True,False,2,0,0.0,44.65,298.0,0.0
3,889.91,False,296.63,0.07,0.01,0.0,0.18,0.39,0.18,0.04,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.01,0.0,34.99,854.92,0.0,0.0,0.0,318.96,0.0,0.58,7,241,80.33,0.03,12,0,22,2,True,False,2,0,0.0,24.09,48.2,0.0
2,156.98,False,78.49,0.19,0.0,0.0,0.0,0.3,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,93.99,62.99,0.0,62.99,0.0,156.98,0.0,0.57,14,512,256.0,0.19,4,0,6,2,True,False,9,1,11.11,26.39,128.0,0.0
6,748.96,False,124.82,0.14,0.16,0.02,0.07,0.26,0.14,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.07,0.27,0.0,0.0,748.96,0.0,57.99,37.0,455.99,272.97,0.66,11,620,103.33,0.03,9,0,23,2,False,False,7,3,42.86,23.22,44.28,0.05
2,435.98,False,217.99,0.06,0.0,0.0,0.0,0.18,0.0,0.0,0.11,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.98,0.0,0.0,0.0,279.98,0.0,0.61,22,489,244.5,0.0,4,0,5,1,True,False,7,1,14.29,46.17,69.85,0.0
4,221.94,False,55.48,0.0,0.0,0.13,0.81,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.95,20.99,0.0,96.97,0.0,211.94,0.0,0.31,10,581,145.25,0.21,4,0,11,2,True,False,3,2,66.67,69.23,34.17,0.0
5,706.62,True,141.32,0.04,0.0,0.01,0.05,0.03,0.0,0.14,0.02,0.19,0.0,0.0,0.01,0.08,0.0,0.01,0.0,134.48,572.14,0.0,97.5,97.5,438.69,0.0,0.43,29,659,131.8,0.28,20,2,41,2,True,False,9,2,22.22,7.25,14.97,0.61
1,129.98,False,129.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.98,0.0,0.0,0.0,129.98,0.0,0.6,8,563,563.0,0.0,1,0,2,1,False,False,4,0,0.0,100.0,112.6,0.0
7,1267.67,True,181.09,0.09,0.01,0.01,0.16,0.0,0.16,0.07,0.04,0.06,0.07,0.0,0.03,0.0,0.003207,0.0,0.0,0.0,1267.67,0.0,146.94,0.0,530.91,0.0,0.59,19,596,85.14,0.12,18,1,36,2,True,False,8,2,25.0,8.41,45.84,0.3
1,156.49,False,156.49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.49,0.0,0.0,0.0,0.0,0.0,0.48,12,701,701.0,0.38,1,0,5,1,True,False,2,0,0.0,100.0,350.5,0.0
